codigo,nombre,tipo,nivel,naturaleza,codigo_padre,acepta_movimientos
220115,Retención por iva,pasivo,4,credito,2201,0
22011506,Retención por iva,pasivo,5,credito,220115,1
220116,Retención por ica,pasivo,4,credito,2201,0
22011606,Retención por ica,pasivo,5,credito,220116,1
2202,De renta y complementarios,pasivo,3,credito,22,0
220201,Vigencia fiscal corriente,pasivo,4,credito,2202,0
22020106,Vigencia fiscal corriente,pasivo,5,credito,220201,1
22020107,Vigencia fiscal corriente cxp,pasivo,5,credito,220201,1
220202,Vigencias fiscales anteriores,pasivo,4,credito,2202,0
22020206,Vigencias fiscales anteriores,pasivo,5,credito,220202,1
2203,Impuesto sobre las ventas por pagar,pasivo,3,credito,22,0
220301,IVA Venta de bienes,pasivo,4,credito,2203,0
22030106,IVA Venta de bienes 19%,pasivo,5,credito,220301,1
22030107,IVA Venta de bienes 5%,pasivo,5,credito,220301,1
220302,IVA Venta de servicios,pasivo,4,credito,2203,0
22030206,IVA Venta de servicios 19%,pasivo,5,credito,220302,1
220303,Devoluciones IVA en compras de bienes,pasivo,4,credito,2203,0
22030306,Devoluciones IVA en compras de bienes 19,pasivo,5,credito,220303,1
22030307,Devoluciones IVA en compras de bienes 5%,pasivo,5,credito,220303,1
220304,Devoluciones IVA en compras de servicios,pasivo,4,credito,2203,0
22030406,Devoluciones IVA en compras de servicios,pasivo,5,credito,220304,1
220305,IVA Compra de bienes,pasivo,4,credito,2203,0
22030506,IVA Compra de bienes 19%,pasivo,5,credito,220305,1
22030507,IVA Compra de bienes 5%,pasivo,5,credito,220305,1
220306,IVA Compra de servicios,pasivo,4,credito,2203,0
22030606,IVA Compra de servicios 19%,pasivo,5,credito,220306,1
22030607,IVA Compra de servicios 5%,pasivo,5,credito,220306,1
220307,Devoluciones IVA en ventas de bienes,pasivo,4,credito,2203,0
22030706,Devoluciones IVA en ventas de bienes 19%,pasivo,5,credito,220307,1
22030707,Devoluciones IVA en ventas de bienes 5%,pasivo,5,credito,220307,1
220308,Devoluciones IVA en ventas de servicios,pasivo,4,credito,2203,0
22030806,Devoluciones IVA en ventas de servicios,pasivo,5,credito,220308,1
220309,Impuesto a las ventas retenido,pasivo,4,credito,2203,0
22030906,Impuesto a las ventas retenido,pasivo,5,credito,220309,1
220310,Valor pagado,pasivo,4,credito,2203,0
22031006,Valor pagado,pasivo,5,credito,220310,1
220311,Por importaciones,pasivo,4,credito,2203,0
22031106,Por importaciones,pasivo,5,credito,220311,1
2204,De industria y comercio,pasivo,3,credito,22,0
220401,Vigencia fiscal corriente,pasivo,4,credito,2204,0
22040106,Vigencia fiscal corriente,pasivo,5,credito,220401,1
22040107,Retenciones ICA practicadas,pasivo,5,credito,220401,1
220402,Vigencias fiscales anteriores,pasivo,4,credito,2204,0
22040206,Vigencias fiscales anteriores,pasivo,5,credito,220402,1
2205,A la propiedad raiz,pasivo,3,credito,22,0
220501,Impuesto predial,pasivo,4,credito,2205,0
22050106,Impuesto predial,pasivo,5,credito,220501,1
2208,De vehiculos,pasivo,3,credito,22,0
220801,Vigencia fiscal corriente,pasivo,4,credito,2208,0
22080106,Vigencia fiscal corriente,pasivo,5,credito,220801,1
220802,Vigencias fiscales anteriores,pasivo,4,credito,2208,0
22080206,Vigencias fiscales anteriores,pasivo,5,credito,220802,1
2211,Otros impuestos,pasivo,3,credito,22,0
221101,Contribución sobre transacciones financi,pasivo,4,credito,2211,0
22110106,Contribución sobre transacciones financi,pasivo,5,credito,221101,1
221103,Multas y sanciones,pasivo,4,credito,2211,0
22110306,Multas y sanciones,pasivo,5,credito,221103,1
221104,Intereses de mora,pasivo,4,credito,2211,0
22110406,Intereses de mora,pasivo,5,credito,221104,1
221107,Otros impuestos departamentales,pasivo,4,credito,2211,0
22110706,Otros impuestos departamentales,pasivo,5,credito,221107,1
221108,Otros impuestos municipales,pasivo,4,credito,2211,0
22110806,Otros impuestos municipales,pasivo,5,credito,221108,1
221110,Otros impuestos nacionales,pasivo,4,credito,2211,0
22111006,Otros impuestos nacionales,pasivo,5,credito,221110,1
2212,Impuesto diferido pasivo,pasivo,3,credito,22,0
221201,Efectivo y equivalentes al efectivo,pasivo,4,credito,2212,0
22120106,Impuesto diferido efectivo y equivalente,pasivo,5,credito,221201,1
221202,Inversiones e instrumentos derivados,pasivo,4,credito,2212,0
22120206,Impuesto diferido inversiones e instrume,pasivo,5,credito,221202,1
221203,Cuentas por cobrar,pasivo,4,credito,2212,0
22120306,Impuesto diferido cuentas por cobrar,pasivo,5,credito,221203,1
22120307,Impuesto diferido cxc,pasivo,5,credito,221203,1
221204,Inventarios,pasivo,4,credito,2212,0
22120406,Impuesto diferido Inventarios,pasivo,5,credito,221204,1
221205,Propiedades. planta y equipo,pasivo,4,credito,2212,0
22120506,Impuesto diferido Propiedades. planta y,pasivo,5,credito,221205,1
221208,Otros activos,pasivo,4,credito,2212,0
22120806,Impuesto diferido Otros activos,pasivo,5,credito,221208,1
23,BENEFICIOS A LOS EMPLEADOS,pasivo,2,credito,2,0
2301,Beneficios a los empleados a corto plazo,pasivo,3,credito,23,0
230101,Nomina por pagar,pasivo,4,credito,2301,0
23010106,Nomina por pagar,pasivo,5,credito,230101,1
230102,Cesantias,pasivo,4,credito,2301,0
23010206,Cesantias,pasivo,5,credito,230102,1
230103,Intereses sobre cesantías,pasivo,4,credito,2301,0
23010306,Intereses sobre cesantías,pasivo,5,credito,230103,1
230104,Vacaciones,pasivo,4,credito,2301,0
23010406,Vacaciones,pasivo,5,credito,230104,1
230106,Prima de servicios,pasivo,4,credito,2301,0
23010606,Prima de servicios,pasivo,5,credito,230106,1
230108,Bonificaciones,pasivo,4,credito,2301,0
23010806,Bonificaciones,pasivo,5,credito,230108,1
230109,Otras primas,pasivo,4,credito,2301,0
23010906,Otras primas,pasivo,5,credito,230109,1
230110,Aportes a riesgos laborales,pasivo,4,credito,2301,0
23011006,Aportes a riesgos laborales,pasivo,5,credito,230110,1
230114,Capacitación. bienestar social y estímul,pasivo,4,credito,2301,0
23011406,Capacitación. bienestar social y estímul,pasivo,5,credito,230114,1
230115,Dotación y suministro a trabajadores,pasivo,4,credito,2301,0
23011506,Dotación y suministro a trabajadores,pasivo,5,credito,230115,1
230118,Gastos de viaje,pasivo,4,credito,2301,0
23011806,Gastos de viaje,pasivo,5,credito,230118,1
230119,Comisiones,pasivo,4,credito,2301,0
23011906,Comisiones,pasivo,5,credito,230119,1
230120,Aportes a fondos pensionales - empleado,pasivo,4,credito,2301,0
23012006,Aportes a fondos pensionales - empleado,pasivo,5,credito,230120,1
230121,Aportes a seguridad social en salud - em,pasivo,4,credito,2301,0
23012106,Aportes a seguridad social en salud - em,pasivo,5,credito,230121,1
230122,Aportes a cajas de compensación familiar,pasivo,4,credito,2301,0
23012206,Aportes a cajas de compensación familiar,pasivo,5,credito,230122,1
230123,Otros salarios y prestaciones sociales,pasivo,4,credito,2301,0
23012306,Otros salarios y prestaciones sociales,pasivo,5,credito,230123,1
2303,Beneficios por terminación del vínculo l,pasivo,3,credito,23,0
230301,Indemnizaciones,pasivo,4,credito,2303,0
23030106,Indemnizaciones,pasivo,5,credito,230301,1
24,PASIVOS ESTIMADOS Y PROVISIONES,pasivo,2,credito,2,0
2401,Litigios y demandas,pasivo,3,credito,24,0
240101,Civiles,pasivo,4,credito,2401,0
24010106,Civiles,pasivo,5,credito,240101,1
240102,Penales,pasivo,4,credito,2401,0
24010206,Penales,pasivo,5,credito,240102,1
240103,Administrativas,pasivo,4,credito,2401,0
24010306,Administrativas,pasivo,5,credito,240103,1
240104,Obligaciones fiscales,pasivo,4,credito,2401,0
24010406,Obligaciones fiscales,pasivo,5,credito,240104,1
240105,Demandas y litigios Laborales,pasivo,4,credito,2401,0
24010506,Demandas y litigios Laborales,pasivo,5,credito,240105,1
240106,Otros litigios y demandas,pasivo,4,credito,2401,0
24010606,Otros litigios y demandas,pasivo,5,credito,240106,1
2402,Para costos y gastos,pasivo,3,credito,24,0
240201,Intereses,pasivo,4,credito,2402,0
24020106,Intereses,pasivo,5,credito,240201,1
240202,Comisiones,pasivo,4,credito,2402,0
24020206,Comisiones,pasivo,5,credito,240202,1
240203,Honorarios,pasivo,4,credito,2402,0
24020306,Honorarios,pasivo,5,credito,240203,1
240211,Otros costos y gastos estimados,pasivo,4,credito,2402,0
24021106,Otros costos y gastos estimados,pasivo,5,credito,240211,1
24021110,Ordenes pendientes por factura,pasivo,5,credito,240211,1
2403,Para obligaciones fiscales,pasivo,3,credito,24,0
240301,De renta y complementarios,pasivo,4,credito,2403,0
24030106,De renta y complementarios,pasivo,5,credito,240301,1
240302,De industria y comercio,pasivo,4,credito,2403,0
24030206,De industria y comercio,pasivo,5,credito,240302,1
240304,De vehículos,pasivo,4,credito,2403,0
24030406,De vehículos,pasivo,5,credito,240304,1
240306,Otros,pasivo,4,credito,2403,0
24030606,Otros,pasivo,5,credito,240306,1
25,Otros PASIVOS- ANTICIPOS Y AVANCES RECIB,pasivo,2,credito,2,0
2501,Otros pasivos -anticipos y avances recib,pasivo,3,credito,25,0
250101,Por servicios de salud,pasivo,4,credito,2501,0
25010106,Copagos y cuotas moderadoras,pasivo,5,credito,250101,1
250102,Sobre contratos,pasivo,4,credito,2501,0
25010206,Sobre contratos,pasivo,5,credito,250102,1
250104,Otros anticipos y avances recibidos,pasivo,4,credito,2501,0
25010406,Otros anticipos y avances recibidos,pasivo,5,credito,250104,1
25010407,Recaudo particulares,pasivo,5,credito,250104,1
25010408,Partidas conciliatorias,pasivo,5,credito,250104,1
2505,Cuentas en participacion,pasivo,3,credito,25,0
250501,En prestación de servicios,pasivo,4,credito,2505,0
25050106,En prestación de servicios,pasivo,5,credito,250501,1
3,PATRIMONIO,patrimonio,1,credito,,0
31,PATRIMONIO DE LAS ENTIDADES,patrimonio,2,credito,3,0
3101,Capital suscrito y pagado,patrimonio,3,credito,31,0
310101,Capital autorizado,patrimonio,4,credito,3101,0
31010106,Capital autorizado,patrimonio,5,credito,310101,1
310102,Capital por suscribir (db),patrimonio,4,credito,3101,0
31010206,Capital por suscribir (db),patrimonio,5,credito,310102,1
310103,Capital suscrito por cobrar (db),patrimonio,4,credito,3101,0
31010306,Capital suscrito por cobrar (db),patrimonio,5,credito,310103,1
32,SUPERAVIT DE CAPITAL,patrimonio,2,credito,3,0
3201,Superavit de capital,patrimonio,3,credito,32,0
320101,Prima en colocación de acciones,patrimonio,4,credito,3201,0
32010106,Prima en colocación de acciones,patrimonio,5,credito,320101,1
3202,Donaciones,patrimonio,3,credito,32,0
320201,En dinero,patrimonio,4,credito,3202,0
32020106,En dinero,patrimonio,5,credito,320201,1
32020107,En especie,patrimonio,5,credito,320201,1
33,RESERVAS,patrimonio,2,credito,3,0
3301,Reservas obligatorias,patrimonio,3,credito,33,0
330101,Reservas obligatorias-reserva legal,patrimonio,4,credito,3301,0
33010106,Reservas obligatorias-reserva legal,patrimonio,5,credito,330101,1
3302,Reservas estatutarias,patrimonio,3,credito,33,0
330201,Reservas estatutarias-para futuras capit,patrimonio,4,credito,3302,0
33020106,Reservas estatutarias-para futuras capit,patrimonio,5,credito,330201,1
34,DIVIDENDOS O PARTICIPACIONES DECRETADOS,patrimonio,2,credito,3,0
3401,Dividendos decretados en acciones,patrimonio,3,credito,34,0
340101,Dividendos decretados en acciones,patrimonio,4,credito,3401,0
34010106,Dividendos decretados en acciones,patrimonio,5,credito,340101,1
35,RESULTADOS DEL EJERCICIO,patrimonio,2,credito,3,0
3501,Resultados del ejercicio,patrimonio,3,credito,35,0
350101,Resultado del ejercicio de operaciones c,patrimonio,4,credito,3501,0
35010106,Resultado del ejercicio de operaciones c,patrimonio,5,credito,350101,1
3502,Resultados acumulados,patrimonio,3,credito,35,0
350201,Utilidades o excedentes acumulados,patrimonio,4,credito,3502,0
35020106,Utilidades o excedentes acumulados,patrimonio,5,credito,350201,1
350205,Pérdidas acumuladas,patrimonio,4,credito,3502,0
35020506,Pérdidas acumuladas,patrimonio,5,credito,350205,1
3503,Transición -posterior al nuevo marco téc,patrimonio,3,credito,35,0
3504,Otros resultados integrales,patrimonio,3,credito,35,0
350401,Ganancias o pérdidas por cambios en el s,patrimonio,4,credito,3504,0
35040106,Ganancias o pérdidas por cambios en el s,patrimonio,5,credito,350401,1
4,INGRESOS,ingreso,1,credito,,0
41,INGRESOS DE ACTIVIDADES ORDINARIAS DE LA,ingreso,2,credito,4,0
4101,Ingresos de las Instituciones Prestadora,ingreso,3,credito,41,0
410101,Unidad funcional de urgencias,ingreso,4,credito,4101,0
41010106,Unidad funcional de urgencias,ingreso,5,credito,410101,1
410102,Unidad funcional de consulta externa,ingreso,4,credito,4101,0
41010206,Unidad funcional de consulta externa,ingreso,5,credito,410102,1
41010207,Descuentos otorgados CE,ingreso,5,credito,410102,1
41010299,Provision de ingresos no facturados,ingreso,5,credito,410102,1
410103,Unidad funcional de hospitalización e in,ingreso,4,credito,4101,0
41010306,Unidad funcional de hospitalización e in,ingreso,5,credito,410103,1
410104,Unidad funcional de quirófanos y salas d,ingreso,4,credito,4101,0
41010406,Unidad funcional de quirófanos y salas d,ingreso,5,credito,410104,1
410105,Unidad funcional de apoyo diagnostico,ingreso,4,credito,4101,0
41010506,Unidad funcional de apoyo diagnostico,ingreso,5,credito,410105,1
410106,Unidad funcional de apoyo terapéutico,ingreso,4,credito,4101,0
41010606,Unidad funcional de apoyo terapéutico,ingreso,5,credito,410106,1
410107,Unidad funcional de mercadeo,ingreso,4,credito,4101,0
41010706,Unidad funcional de mercadeo,ingreso,5,credito,410107,1
410108,Otras actividades relacionadas con la sa,ingreso,4,credito,4101,0
41010806,Otras actividades relacionadas con la sa,ingreso,5,credito,410108,1
4175,Devoluciones en ventas,ingreso,3,credito,41,0
41750101,Devoluciones en ventas,ingreso,5,credito,4175,1
42,INGRESOS FINANCIEROS,ingreso,2,credito,4,0
4201,Financieros,ingreso,3,credito,42,0
420102,Inversiones en instrumentos de deuda a,ingreso,4,credito,4201,0
42010206,Inversiones en instrumentos de deuda a,ingreso,5,credito,420102,1
420123,Intereses,ingreso,4,credito,4201,0
42012306,Intereses,ingreso,5,credito,420123,1
42012307,Intereses presuntivos,ingreso,5,credito,420123,1
4202,Dividendos y participaciones,ingreso,3,credito,42,0
420201,De sociedades anónimas y/o asimiladas,ingreso,4,credito,4202,0
42020106,De sociedades anónimas y/o asimiladas,ingreso,5,credito,420201,1
4204,Arrendamientos operativos,ingreso,3,credito,42,0
420402,Construcciones o edificaciones,ingreso,4,credito,4204,0
42040206,Construcciones o edificaciones,ingreso,5,credito,420402,1
420403,Maquinaria,ingreso,4,credito,4204,0
42040306,Maquinaria,ingreso,5,credito,420403,1
420404,Equipo médico científico,ingreso,4,credito,4204,0
42040406,Equipo médico científico,ingreso,5,credito,420404,1
420405,Equipo de oficina,ingreso,4,credito,4204,0
42040506,Equipo de oficina,ingreso,5,credito,420405,1
420406,Muebles y enseres,ingreso,4,credito,4204,0
42040606,Muebles y enseres,ingreso,5,credito,420406,1
4207,Honorarios,ingreso,3,credito,42,0
420701,Asesorías,ingreso,4,credito,4207,0
42070106,Asesorías,ingreso,5,credito,420701,1
4208,Servicios,ingreso,3,credito,42,0
420801,Administrativos,ingreso,4,credito,4208,0
42080106,Administrativos,ingreso,5,credito,420801,1
420802,Otros servicios,ingreso,4,credito,4208,0
42080206,Otros servicios,ingreso,5,credito,420802,1
4209,Ingreso por disposición de activos,ingreso,3,credito,42,0
4210,Recuperaciones deterioro,ingreso,3,credito,42,0
4211,Recuperaciones,ingreso,3,credito,42,0
421106,Reintegro provisiones,ingreso,4,credito,4211,0
42110606,Reintegro de Incapacidades,ingreso,5,credito,421106,1
421108,De depreciación,ingreso,4,credito,4211,0
42110806,De depreciación,ingreso,5,credito,421108,1
421109,Reintegro de Otros costos y gastos,ingreso,4,credito,4211,0
42110906,Reintegro de Otros costos y gastos,ingreso,5,credito,421109,1
421110,Otras recuperaciones,ingreso,4,credito,4211,0
42111006,Otras recuperaciones,ingreso,5,credito,421110,1
4212,Indemnizaciones,ingreso,3,credito,42,0
4213,Reversión de las pérdidas por deterioro,ingreso,3,credito,42,0
4214,Diversos,ingreso,3,credito,42,0
421401,Aprovechamientos,ingreso,4,credito,4214,0
42140106,Aprovechamientos,ingreso,5,credito,421401,1
421402,Auxilios,ingreso,4,credito,4214,0
42140206,Auxilios,ingreso,5,credito,421402,1
421406,Multas y recargos,ingreso,4,credito,4214,0
42140606,Multas y recargos,ingreso,5,credito,421406,1
421409,Recobro de daños,ingreso,4,credito,4214,0
42140906,Recobro de daños,ingreso,5,credito,421409,1
421412,Sobrantes caja menor,ingreso,4,credito,4214,0
42141206,Sobrantes caja menor,ingreso,5,credito,421412,1
421413,Útiles. papelería y fotocopias,ingreso,4,credito,4214,0
42141306,Útiles. papelería y fotocopias,ingreso,5,credito,421413,1
421414,Ajuste al peso,ingreso,4,credito,4214,0
42141406,Ajuste al peso,ingreso,5,credito,421414,1
421416,Otros ingresos diversos,ingreso,4,credito,4214,0
42141606,Otros ingresos diversos,ingreso,5,credito,421416,1
4215,Ajuste por diferencia en cambio,ingreso,3,credito,42,0
421501,Efectivo y equivalentes al efectivo,ingreso,4,credito,4215,0
42150106,Efectivo y equivalentes al efectivo,ingreso,5,credito,421501,1
421502,Cuentas por cobrar,ingreso,4,credito,4215,0
42150206,Cuentas por cobrar,ingreso,5,credito,421502,1
421505,Inversiones,ingreso,4,credito,4215,0
42150506,Inversiones,ingreso,5,credito,421505,1
5,GASTOS,gasto,1,debito,,0
51,DE ADMINISTRACION,gasto,2,debito,5,0
5101,Beneficios a los empleados,gasto,3,debito,51,0
510101,Sueldos,gasto,4,debito,5101,0
51010106,Sueldos,gasto,5,debito,510101,1
51010107,Apoyo aprendices,gasto,5,debito,510101,1
510102,Salario integral,gasto,4,debito,5101,0
51010206,Salario integral,gasto,5,debito,510102,1
510106,Horas extras y recargos,gasto,4,debito,5101,0
51010606,Horas extras,gasto,5,debito,510106,1
51010607,Recargos Nocturnos,gasto,5,debito,510106,1
51010608,Recargos dominicales y festivos,gasto,5,debito,510106,1
510107,Subsidio de alimentación,gasto,4,debito,5101,0
51010706,Bonos de alimentacion,gasto,5,debito,510107,1
51010707,Alimentación directa,gasto,5,debito,510107,1
510108,Auxilio de transporte,gasto,4,debito,5101,0
51010806,Auxilio de transporte,gasto,5,debito,510108,1
510109,Bonificaciones,gasto,4,debito,5101,0
51010906,Bonificacion Salarial,gasto,5,debito,510109,1
51010907,Bonificacion no Salarial,gasto,5,debito,510109,1
510112,Otros beneficios económicos,gasto,4,debito,5101,0
51011206,Auxilio de movilidad y rodamiento,gasto,5,debito,510112,1
51011207,Otros beneficios económicos,gasto,5,debito,510112,1
5102,Otros gastos por nómina,gasto,3,debito,51,0
510201,Incapacidades,gasto,4,debito,5102,0
51020106,Incapacidades,gasto,5,debito,510201,1
510205,Indemnizaciones laborales,gasto,4,debito,5102,0
51020506,Indemnizaciones laborales,gasto,5,debito,510205,1
5103,Aportes seguridad social,gasto,3,debito,51,0
510301,Aportes arl,gasto,4,debito,5103,0
51030106,Aportes arl,gasto,5,debito,510301,1
510302,Aportes a eps,gasto,4,debito,5103,0
51030206,Aportes a eps,gasto,5,debito,510302,1
510303,Aportes a fondos de pensiones y/o cesant,gasto,4,debito,5103,0
51030306,Aportes a fondos de pensiones y/o cesant,gasto,5,debito,510303,1
510304,Aportes cajas de compensación familiar,gasto,4,debito,5103,0
51030406,Aportes cajas de compensación familiar,gasto,5,debito,510304,1
5104,Aportes sobre la nomina,gasto,3,debito,51,0
510401,Aportes icbf,gasto,4,debito,5104,0
51040106,Aportes icbf,gasto,5,debito,510401,1
510402,Sena,gasto,4,debito,5104,0
51040206,Sena,gasto,5,debito,510402,1
5105,Prestaciones sociales,gasto,3,debito,51,0
510501,Cesantías,gasto,4,debito,5105,0
51050106,Cesantías,gasto,5,debito,510501,1
510502,Intereses sobre cesantías,gasto,4,debito,5105,0
51050206,Intereses sobre cesantías,gasto,5,debito,510502,1
510503,Vacaciones,gasto,4,debito,5105,0
51050306,Vacaciones,gasto,5,debito,510503,1
510505,Prima de servicios,gasto,4,debito,5105,0
51050506,Prima de servicios,gasto,5,debito,510505,1
510508,Bienestar social y estimulos,gasto,4,debito,5105,0
51050806,Bienestar social y estimulos,gasto,5,debito,5105,1
51050807,Bienestar social y estimulos,gasto,5,debito,510508,1
5106,Gastos de personal diversos,gasto,3,debito,51,0
510601,Comisiones,gasto,4,debito,5106,0
51060106,Comisiones,gasto,5,debito,510601,1
510602,Viáticos ocasionales,gasto,4,debito,5106,0
51060206,Viáticos ocasionales,gasto,5,debito,510602,1
510604,Dotación y suministro a trabajadores,gasto,4,debito,5106,0
51060406,Dotación y suministro a trabajadores,gasto,5,debito,510604,1
510605,Capacitación al personal,gasto,4,debito,5106,0
51060506,Capacitación al personal,gasto,5,debito,510605,1
51060507,Auxilios de Educacion,gasto,5,debito,510605,1
510607,Elementos de proteccion personal,gasto,4,debito,5106,0
51060706,Elementos de proteccion personal,gasto,5,debito,510607,1
510608,Gastos medicos y drogas,gasto,4,debito,5106,0
51060806,Gastos medicos y drogas,gasto,5,debito,510608,1
5107,Gastos por honorarios,gasto,3,debito,51,0
510702,Revisoría fiscal,gasto,4,debito,5107,0
51070206,Revisoría fiscal,gasto,5,debito,510702,1
510703,Auditoría externa,gasto,4,debito,5107,0
51070306,Auditoría externa,gasto,5,debito,510703,1
510705,Asesoría jurídica,gasto,4,debito,5107,0
51070506,Asesoría jurídica,gasto,5,debito,510705,1
510706,Asesoría financiera,gasto,4,debito,5107,0
51070606,Asesoría financiera,gasto,5,debito,510706,1
510707,Asesoría técnica,gasto,4,debito,5107,0
51070706,Asesoría técnica,gasto,5,debito,510707,1
510708,Otros honorarios,gasto,4,debito,5107,0
51070806,Otros honorarios ART 383 ET,gasto,5,debito,510708,1
5108,Gastos por impuestos,gasto,3,debito,51,0
510801,Industria y comercio,gasto,4,debito,5108,0
51080106,Industria y comercio,gasto,5,debito,510801,1
51080107,Avisos y tableros,gasto,5,debito,510801,1
51080108,Sobretasa bomberil,gasto,5,debito,510801,1
510803,Impuesto predial,gasto,4,debito,5108,0
51080306,Impuesto predial,gasto,5,debito,510803,1
510807,De vehículos,gasto,4,debito,5108,0
51080706,De vehículos,gasto,5,debito,510807,1
510810,Iva asumido,gasto,4,debito,5108,0
51081006,IVA asumido compras 19%,gasto,5,debito,510810,1
51081007,IVA asumido compras 5%,gasto,5,debito,510810,1
51081008,IVA asumido servicios 19%,gasto,5,debito,510810,1
51081009,IVA asumido honorarios 19%,gasto,5,debito,510810,1
51081010,IVA asumido arrendamientos 19%,gasto,5,debito,510810,1
51081011,IVA asumido seguros 19%,gasto,5,debito,510810,1
51081012,IVA asumido gastos generales 19%,gasto,5,debito,510810,1
510812,Otros impuestos,gasto,4,debito,5108,0
51081206,Impuesto al consumo,gasto,5,debito,510812,1
51081207,Impuesto a las bolsas,gasto,5,debito,510812,1
51081208,Tasa especial de seg y conv ciudadana,gasto,5,debito,510812,1
51081209,Impuesto de timbre,gasto,5,debito,510812,1
51081210,Impuesto de timbre,gasto,5,debito,510812,1
5109,Arrendamientos operativos,gasto,3,debito,51,0
510902,Construcciones o edificaciones,gasto,4,debito,5109,0
51090206,Construcciones o edificaciones,gasto,5,debito,510902,1
51090207,Administracion de Locales,gasto,5,debito,510902,1
510903,Maquinaria,gasto,4,debito,5109,0
51090306,Maquinaria,gasto,5,debito,510903,1
510904,Equipo médico-científico,gasto,4,debito,5109,0
51090406,Equipo médico-científico,gasto,5,debito,510904,1
510905,Equipo de oficina,gasto,4,debito,5109,0
51090506,Equipo de oficina,gasto,5,debito,510905,1
510906,Muebles y enseres,gasto,4,debito,5109,0
51090606,Muebles y enseres,gasto,5,debito,510906,1
510907,Equipo de transporte,gasto,4,debito,5109,0
51090706,Equipo de transporte,gasto,5,debito,510907,1
510908,Otros activos,gasto,4,debito,5109,0
51090806,Otros activos,gasto,5,debito,510908,1
5111,Contribuciones y afiliaciones,gasto,3,debito,51,0
511101,Contribuciones,gasto,4,debito,5111,0
51110106,Contribuciones,gasto,5,debito,511101,1
511102,Afiliaciones y sostenimiento,gasto,4,debito,5111,0
51110206,Afiliaciones y sostenimiento,gasto,5,debito,511102,1
5112,Seguros,gasto,3,debito,51,0
511201,Manejo,gasto,4,debito,5112,0
51120106,Manejo,gasto,5,debito,511201,1
511202,Cumplimiento,gasto,4,debito,5112,0
51120206,Cumplimiento,gasto,5,debito,511202,1
511203,Vida colectiva,gasto,4,debito,5112,0
51120306,Vida colectiva,gasto,5,debito,511203,1
511204,Incendio,gasto,4,debito,5112,0
51120406,Incendio,gasto,5,debito,511204,1
511205,Terremoto,gasto,4,debito,5112,0
51120506,Terremoto,gasto,5,debito,511205,1
511206,Sustracción y hurto,gasto,4,debito,5112,0
51120606,Sustracción y hurto,gasto,5,debito,511206,1
511207,Equipo de transporte,gasto,4,debito,5112,0
51120706,Equipo de transporte,gasto,5,debito,511207,1
511210,Responsabilidad civil y extracontractual,gasto,4,debito,5112,0
51121006,Responsabilidad civil y extracontractual,gasto,5,debito,511210,1
511212,Obligatorio accidente de tránsito,gasto,4,debito,5112,0
51121206,Obligatorio accidente de tránsito,gasto,5,debito,511212,1
511214,Transporte,gasto,4,debito,5112,0
51121406,Transporte,gasto,5,debito,511214,1
511215,Seguros de educación,gasto,4,debito,5112,0
51121506,Seguros de educación,gasto,5,debito,511215,1
5113,Servicios,gasto,3,debito,51,0
511301,Servicio de aseo,gasto,4,debito,5113,0
51130106,Servicio de aseo,gasto,5,debito,511301,1
511302,Vigilancia,gasto,4,debito,5113,0
51130206,Vigilancia,gasto,5,debito,511302,1
511303,Temporales,gasto,4,debito,5113,0
51130306,Temporales,gasto,5,debito,511303,1
511304,Asistencia técnica,gasto,4,debito,5113,0
51130406,Asistencia técnica,gasto,5,debito,511304,1
511305,Procesamiento electrónico de datos,gasto,4,debito,5113,0
51130506,Licencias y Software,gasto,5,debito,511305,1
511306,Acueducto y alcantarillado,gasto,4,debito,5113,0
51130606,Acueducto y alcantarillado,gasto,5,debito,511306,1
511307,Energía eléctrica,gasto,4,debito,5113,0
51130706,Energía eléctrica,gasto,5,debito,511307,1
511308,Telefonia e internet,gasto,4,debito,5113,0
51130806,Telefonia e internet,gasto,5,debito,511308,1
511309,Transporte. fletes y acarreos,gasto,4,debito,5113,0
51130906,Transporte. fletes y acarreos,gasto,5,debito,511309,1
511310,Gas,gasto,4,debito,5113,0
51131006,Gas,gasto,5,debito,511310,1
511311,Publicidad,gasto,4,debito,5113,0
51131106,Publicidad,gasto,5,debito,511311,1
511312,Comunicaciones,gasto,4,debito,5113,0
51131206,Comunicaciones,gasto,5,debito,511312,1
511313,Otros servicios,gasto,4,debito,5113,0
51131306,Otros servicios,gasto,5,debito,511313,1
511314,Servicio de restaurante,gasto,4,debito,5113,0
51131406,Servicio de restaurante,gasto,5,debito,511314,1
5114,Gastos legales,gasto,3,debito,51,0
511401,Notariales,gasto,4,debito,5114,0
51140106,Notariales,gasto,5,debito,511401,1
511402,Registro mercantil,gasto,4,debito,5114,0
51140206,Registro mercantil,gasto,5,debito,511402,1
511403,Trámites y licencias,gasto,4,debito,5114,0
51140306,Trámites y licencias,gasto,5,debito,511403,1
511404,Aduaneros,gasto,4,debito,5114,0
51140406,Aduaneros,gasto,5,debito,511404,1
511406,Otros gastos legales,gasto,4,debito,5114,0
51140606,Otros gastos legales,gasto,5,debito,511406,1
5115,Gastos de reparacion y mantenimiento,gasto,3,debito,51,0
511502,Construcciones y edificaciones,gasto,4,debito,5115,0
51150206,Construcciones y edificaciones,gasto,5,debito,511502,1
