codigo,nombre,segmento_codigo,segmento_nombre,familia_codigo,familia_nombre,clase_codigo,clase_nombre
51141815,Glutetimida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141816,Paraldehído,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141817,Quazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141818,Triptófano,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141819,Zaleplon,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141820,Pentobarbital sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141821,Doxilamina succinato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141822,Butabarbital,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141823,Eszopiclona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141800,Hipnóticos
51141903,Carbonato de litio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141904,Citrato de litio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141907,Sulpirida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141908,Tiaprida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141910,Bromazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141911,Tofisopam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141912,Hidrocloruro de chlordiazepoxide,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141913,Clormezanone,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141914,Clorazapato dipotásico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141915,Halazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141916,Lorazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141917,Oxazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141918,Meprobamato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141919,Alprazolam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141920,Diazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141921,Clorhidrato de midazoloam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141922,Temazepam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51142001,Acetaminofén,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142002,Ácido acetilsalicílico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142003,Mesalamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142004,Meprobromato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142005,Butetisalicilato de metilo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142006,Oxaceprol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142009,Metamizol sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142010,Acetanilida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142011,Salicilato de magnesio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142012,Ácido mefenámico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142013,Salicilamida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142014,Tiosalicilato de sodio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142015,Salicilato de trietanolamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142016,Solución de antipirina y benzocaína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142017,Salsalato o ácido salicil salicílico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142018,Inyección de alcohol deshidratado,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142000,Analgésicos no narcóticos/antipiréticos
51142101,Auranofin,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142102,Carpofen,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142103,Diclofenaco potásico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142104,Diclofenaco sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142105,Flurbiprofeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142106,Ibuprofeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142107,Indometacina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142108,Ketoprofeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142109,Naproxeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142110,Naproxeno sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142111,Oxaprozin,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142112,Sulindaco,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142113,Suprofeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142114,Clorhidrato de bencidamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142116,Salicilato de dietilamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142117,Dietilamina diclofenaco,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142118,Nimesulida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142119,Benorilato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142120,Serrapeptasa,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142121,Diclofenaco,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142122,Auriotomalato de sodio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142123,Ketorolaco trometamol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142124,Etodolac,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142125,Etofenamato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142126,Floctafenina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142127,Emorfazona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142128,Piroxicam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142129,Ácido tiaprofénico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142130,Leflunomida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142131,Celecoxib,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142132,Aurotioglucosa,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142133,Bromfenac sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142134,Salicilato de colina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142135,Fenoprofen cálcico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142136,Flurbiprofen sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142137,Indometacina trihidrato sódica,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142138,Ketorolac trometamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142139,Meclofenamato sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142140,Meloxicam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142141,Nabumetona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142142,Rofecoxib,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142143,Tolmetin sódico,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142144,Valdecoxib,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142145,Adalimumab,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142146,Diflunisal,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142147,Anakinra,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142148,Hialuronato de sodio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142149,Glucosamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142150,Acamprosato calcio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142151,Aceclofenaco,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142152,Deracoxib,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142153,Etoricoxib,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142154,Lumiracoxib,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142155,Clonixinato lisina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142201,Butorfanol tartrato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142202,Fosfato codeina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142203,Sulfato codeina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142205,Clorhidrato meperidina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142206,Sulfato de morfina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142207,Oxicodona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142208,Citrato sufentanilo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142209,Clorhidrato nefopam,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142210,Clorhidrato etilmorfina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142211,Hidrocodona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142212,Dihidrocodeina resinato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142213,Napsilato de propoxifeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142214,Clorhidrato de alfentanil,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142215,Hidrocloruro de buprenorfina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142216,Dezocina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142217,Dihidrocodéina tartrato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142218,Dihidrocodéina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142219,Fentanilo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142220,Citrato de fentanilo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142221,Bitartrato de hidrocodona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142222,Hidrocloruro de hidromorfona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142223,Polistirex de hidrocodona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142224,Clorhidrato de acetato de levometadil,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142225,Tartrato de levorfanol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142226,Clorhidrato de metadona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142227,Clorhidrato de oxicodona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142228,Clorhidrato de oximorfona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142229,Clorhidrato de pentazocina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142230,Lactato de pentazocina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142231,Clorhidrato de propoxifeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142232,Clorhidrato de remifentanilo,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142233,Codeína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142234,Bitartrato de dihidrocodeína,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142235,Clorhidrato de tramadol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142236,Opio,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142237,Dextropropoxifeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142200,Analgésicos narcóticos
51142301,Clorhidrato de nalmefeno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142300,Antagonistas narcóticos
51142302,Hidrocloruro de naloxona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142300,Antagonistas narcóticos
51142303,Naltrexona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142300,Antagonistas narcóticos
51142304,Clorhidrato de nalbufina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142300,Antagonistas narcóticos
51142305,Roxatidina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142300,Antagonistas narcóticos
51142306,Clorhidrato de atipamezol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142300,Antagonistas narcóticos
51142401,Maleato de metisergida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142402,Succinato de sumatriptán,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142403,Tartrato de ergotamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142404,Dihidroergotamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142405,Combinación de ácido acetilsalicílico paracetamol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142406,Almotriptán malato,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142407,Mesilato de dihidroergotamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142408,Succinato de frovatriptan,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142409,Isometepteno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142410,Naratriptán hidrocloruro,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142411,Benzoato de rizatriptán,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142412,Bromhidrato de eletriptan,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142413,Zolmitriptán,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142414,Sumatriptán,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142415,Combinación de acetaminofén butalbital,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142501,Mesilato de bromocriptina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142502,Carbidopa,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142503,Levodopa,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142504,Clorhidrato de selegilina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142505,Biperideno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142506,Clorhidrato de biperideno,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142507,Mesilato de pergolida,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142508,Dihidrocloruro de pramipexol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142509,Clorhidrato de ropinirol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142510,Tolcapone,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142511,Entacapona,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142512,Tropacine,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142513,Rasagilina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142514,Levodopa y carbidopa,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142500,Medicamentos contra el Parkinson
51142601,Sulfato de anfetamina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142602,Fenfluramina,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
51142603,Mazindol,51000000,Medicamentos y Productos Farmacéuticos,51140000,Medicamentos para el sistema nervioso central,51142600,Estimulantes/anoréxicos
